Conventions,G,BADC-CSV,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/01/2010 10:00,4.45,1,3.45,1,2.21,1,87.9,1,964,1,13.09,1,29.43,1,22.88,1,,10,5.21,1,-4.17,1,,,9.15,1,,10,164.47,201,,,0,1,0,1,14755.03,1,,,,,,,,,,,,,,,,
16/01/2010 10:30,4.38,1,3.39,1,2.1,1,88.6,1,964,1,26.95,1,58.38,1,19.81,1,,10,5.2,1,-3.76,1,,,8.36,1,,10,163.89,201,,,0,1,0,1,15342.67,1,,,,,,,,,,,,,,,,
16/01/2010 11:00,4.08,1,3.42,1,1.85,1,89.6,1,965,1,36.72,1,79.2,1,15.39,1,,10,5.19,1,-4.16,1,,,6.57,1,,10,179.5,201,,,0,1,0,1,13899.83,1,,,,,,,,,,,,,,,,
16/01/2010 11:30,4.23,1,3.49,1,2.02,1,89.3,1,965,1,58.35,1,122.2,1,15.75,1,,10,5.18,1,-3.34,1,,,6.36,1,,10,180.94,201,,,0,1,0,1,13216.93,1,,,,,,,,,,,,,,,,
16/01/2010 12:00,4.47,1,3.89,1,2.26,1,89.2,1,965,1,91.8,1,182.1,1,2.6,1,,10,5.18,1,-3.74,1,,,5.56,1,,10,201.51,201,,,0,1,0,1,13056.4,1,,,,,,,,,,,,,,,,
16/01/2010 12:30,4.63,1,4.33,1,2.45,1,88.7,1,965,1,52.87,1,119.9,1,3.8,1,,10,5.2,1,-2.34,1,,,3.05,1,,10,189.88,201,,,0,1,0,1,10636.3,1,,,,,,,,,,,,,,,,
16/01/2010 13:00,4.7,1,4,1,2.45,1,89.4,1,965,1,48.2,1,108.5,1,0.1,1,,10,5.2,1,-3.85,1,,,1.89,1,,10,184.24,201,,,0,1,0,1,10472.47,1,,,,,,,,,,,,,,,,
16/01/2010 13:30,4.89,1,4.61,1,2.71,1,88.8,1,965,1,71.3,1,149.6,1,15.02,1,,10,5.19,1,-3.62,1,,,4.07,1,,10,176.27,201,,,0,1,0,1,12543.6,1,,,,,,,,,,,,,,,,
16/01/2010 14:00,5.22,1,4.7,1,2.93,1,89.3,1,965,1,40.8,1,92.1,1,1.75,1,,10,5.2,1,-3.12,1,,,3.24,1,,10,185.71,201,,,0,1,0,1,14665.77,1,,,,,,,,,,,,,,,,
16/01/2010 14:30,5.35,1,4.84,1,3.12,1,89.5,1,965,1,81.2,1,156.4,1,10.56,1,,10,5.21,1,-2.56,1,,,3.49,1,,10,202.59,201,,,0,1,0,1,14517.07,1,,,,,,,,,,,,,,,,
16/01/2010 15:00,5.33,1,4.26,1,3.01,1,90,1,965,1,39.18,1,85.9,1,39.2,1,,10,5.22,1,-4.06,1,,,4.06,1,,10,198.72,201,,,0,1,0,1,16631.63,1,,,,,,,,,,,,,,,,
16/01/2010 15:30,5.61,1,4.27,1,3.36,1,90.1,1,965,1,19.15,1,43.18,1,27.74,1,,10,5.21,1,-4.11,1,,,4.81,1,,10,191.86,201,,,0,1,0,1,18192.4,1,,,,,,,,,,,,,,,,
16/01/2010 16:00,5.41,1,4.42,1,3.19,1,90.9,1,965,1,12.52,1,24.88,1,17.71,1,,10,5.2,1,-3.8,1,,,6.03,1,,10,191.74,201,,,0,1,0,1,22068.83,1,,,,,,,,,,,,,,,,
16/01/2010 16:30,5.13,1,3.77,1,2.88,1,91.7,1,965,1,0.02,1,0.4,1,28.69,1,,10,5.19,1,-4.11,1,,,6.45,1,,10,191.05,201,,,0,1,0,1,19071.34,1,,,,,,,,,,,,,,,,
16/01/2010 17:00,5.16,1,3.76,1,2.86,1,91.7,1,966,1,0.02,1,0.4,1,25.74,1,,10,5.18,1,-4.06,1,,,3.3,1,,10,196.33,201,,,0,1,0,1,17914.3,1,,,,,,,,,,,,,,,,
16/01/2010 17:30,5.18,1,3.66,1,2.91,1,91.8,1,966,1,0.02,1,0.4,1,23.8,1,,10,5.17,1,-3.91,1,,,5.32,1,,10,188.99,201,,,0,1,0,1,18708.33,1,,,,,,,,,,,,,,,,
16/01/2010 18:00,5.06,1,3.73,1,2.82,1,91.8,1,966,1,0.02,1,0.4,1,14.01,1,,10,5.17,1,-4.52,1,,,4.07,1,,10,195.41,201,,,0,1,0,1,21580.6,1,,,,,,,,,,,,,,,,
16/01/2010 18:30,4.75,1,3.9,1,2.52,1,92.2,1,966,1,0.02,1,0.4,1,14.24,1,,10,5.15,1,-3.9,1,,,2.37,1,,10,203.49,201,,,0,1,0,1,23068.03,1,,,,,,,,,,,,,,,,
16/01/2010 19:00,4.16,1,3.18,1,1.86,1,93.3,1,966,1,0.02,1,0.4,1,15.1,1,,10,5.13,1,-5.38,1,,,4.98,1,,10,209.95,201,,,0,1,0,1,29979.5,1,,,,,,,,,,,,,,,,
16/01/2010 19:30,4.69,1,3.5,1,2.38,1,93.4,1,967,1,0.02,1,0.4,1,12.41,1,,10,5.11,1,-4.4,1,,,3.77,1,,10,212.68,201,,,0,1,0,1,25398.33,1,,,,,,,,,,,,,,,,
16/01/2010 20:00,4.32,1,3.41,1,2.06,1,93.3,1,967,1,0.02,1,0.4,1,8.84,1,,10,5.11,1,-3.26,1,,,4.47,1,,10,215.4,201,,,0,1,0,1,17910.77,1,,,,,,,,,,,,,,,,
16/01/2010 20:30,5.02,1,3.03,1,2.59,1,93.6,1,967,1,0.02,1,0.4,1,41.95,1,,10,5.11,1,-3,1,,,3.17,1,,10,199.32,201,,,0,1,0,1,19502.33,1,,,,,,,,,,,,,,,,
16/01/2010 21:00,4.87,1,3.37,1,2.67,1,92.2,1,967,1,0.02,1,0.4,1,56.5,1,,10,5.11,1,-3.7,1,,,3.08,1,,10,198.16,201,,,0,1,0,1,17653.97,1,,,,,,,,,,,,,,,,
16/01/2010 21:30,4.72,1,2.64,1,2.41,1,92.3,1,967,1,0.02,1,0.4,1,57.77,1,,10,5.11,1,-4.15,1,,,4.64,1,,10,191.66,201,,,0,1,0,1,21102.9,1,,,,,,,,,,,,,,,,
16/01/2010 22:00,4.64,1,2.45,1,2.39,1,91.4,1,968,1,0.02,1,0.4,1,57.34,1,,10,5.09,1,-4.14,1,,,4.46,1,,10,189.28,201,,,0,1,0,1,17620.67,1,,,,,,,,,,,,,,,,
16/01/2010 22:30,4.38,1,1.83,1,2.07,1,90.9,1,968,1,0.02,1,0.4,1,56.06,1,,10,5.08,1,-4.18,1,,,3.28,1,,10,193.05,201,,,0,1,0,1,21415.27,1,,,,,,,,,,,,,,,,
16/01/2010 23:00,4.2,1,1.95,1,1.91,1,90,1,968,1,0.02,1,0.4,1,54.03,1,,10,5.07,1,-4.22,1,,,2.95,1,,10,192.38,201,,,0,1,0,1,19306.87,1,,,,,,,,,,,,,,,,
16/01/2010 23:30,3.23,1,0.62,1,0.8,1,90.5,1,969,1,0.02,1,0.4,1,48.56,1,,10,5.05,1,-4.56,1,,,4.56,1,,10,203.42,201,,,0,1,0,1,19828.03,1,,,,,,,,,,,,,,,,
17/01/2010 00:00,3.59,1,0.91,1,1.18,1,90,1,969,1,0.02,1,0.4,1,45.99,1,,10,5.03,1,-4.09,1,,,2.5,1,,10,199.99,201,,,0,1,0,1,23073.83,1,,,,,,,,,,,,,,,,
17/01/2010 00:30,2.53,1,-1.54,1,0.48,1,91.1,1,969,1,0.02,1,0.4,1,44.99,1,,10,5.02,1,-4.64,1,,,3.55,1,,10,252.92,201,,,0,1,0,1,23175.07,1,,,,,,,,,,,,,,,,
17/01/2010 01:00,3.15,1,-1.28,1,0.6,1,91.2,1,970,1,0.02,1,0.4,1,37.02,1,,10,4.99,1,-4.32,1,,,1.56,1,,10,202.45,201,,,61,1,61,1,11073.37,1,,,,,,,,,,,,,,,,
17/01/2010 01:30,2.93,1,-0.45,1,0.43,1,91,1,970,1,0.02,1,0.4,1,48.29,1,,10,4.99,1,-3.49,1,,,1.78,1,,10,200.41,201,,,63,1,62,1,5591.83,1,,,,,,,,,,,,,,,,
17/01/2010 02:00,2.54,1,-0.77,1,0.06,1,90.6,1,970,1,0.02,1,0.4,1,42.18,1,,10,4.97,1,-4.29,1,,,3.21,1,,10,203.94,201,,,62,1,63,1,3574.87,1,,,,,,,,,,,,,,,,
17/01/2010 02:30,2.58,1,-0.31,1,0.26,1,89.2,1,970,1,0.02,1,0.4,1,28.59,1,,10,4.96,1,-4.43,1,,,3.08,1,,10,205.84,201,,,62,1,62,1,5040.93,1,,,,,,,,,,,,,,,,
17/01/2010 03:00,3.31,1,1.43,1,1.14,1,88.4,1,970,1,0.02,1,0.4,1,14.71,1,,10,4.95,1,-2.77,1,,,3.45,1,,10,213.64,201,,,61,1,62,1,5449.2,1,,,,,,,,,,,,,,,,
17/01/2010 03:30,3.5,1,1.99,1,1.32,1,88.6,1,971,1,0.02,1,0.4,1,37.65,1,,10,4.97,1,-2.3,1,,,4.39,1,,10,208.68,201,,,62,1,61,1,6565.23,1,,,,,,,,,,,,,,,,
17/01/2010 04:00,3.16,1,1.53,1,0.91,1,89.4,1,971,1,0.02,1,0.4,1,52.86,1,,10,4.98,1,-3.77,1,,,4.64,1,,10,213.85,201,,,51,1,61,1,9134.73,1,,,,,,,,,,,,,,,,
17/01/2010 04:30,3.09,1,1.44,1,0.87,1,89.5,1,971,1,0.02,1,0.4,1,54.17,1,,10,4.97,1,-3.65,1,,,5.76,1,,10,209.43,201,,,52,1,51,1,12707.14,1,,,,,,,,,,,,,,,,
17/01/2010 05:00,3.74,1,2.06,1,1.56,1,89.3,1,971,1,0.02,1,0.4,1,37.62,1,,10,4.97,1,-3.54,1,,,4.54,1,,10,218.78,201,,,0,1,52,1,10340.32,1,,,,,,,,,,,,,,,,
17/01/2010 05:30,4.07,1,3.33,1,1.95,1,89.1,1,972,1,0.02,1,0.4,1,0.42,1,,10,4.96,1,-3.38,1,,,4.83,1,,10,209.96,201,,,0,1,0,1,9141.73,1,,,,,,,,,,,,,,,,
17/01/2010 06:00,4.14,1,3.43,1,1.98,1,89.6,1,972,1,0.02,1,0.4,1,0.73,1,,10,4.97,1,-2.34,1,,,6.49,1,,10,206.76,201,,,10,1,10,1,6487.93,1,,,,,,,,,,,,,,,,
17/01/2010 06:30,4.13,1,3.33,1,1.97,1,90.1,1,972,1,0.02,1,0.4,1,36.89,1,,10,4.99,1,-2.23,1,,,4.32,1,,10,215.15,201,,,34,1,34,1,234.03,1,,,,,,,,,,,,,,,,
17/01/2010 07:00,4.18,1,3.15,1,2,1,91,1,973,1,0.02,1,0.4,1,34.85,1,,10,5,1,-3.86,1,,,6.57,1,,10,216.93,201,,,30,1,34,1,647.5,1,,,,,,,,,,,,,,,,
17/01/2010 07:30,4.14,1,3.22,1,1.97,1,91.3,1,974,1,0.02,1,0.4,1,37.6,1,,10,4.99,1,-3.09,1,,,7.5,1,,10,215.46,201,,,32,1,33,1,637.4,1,,,,,,,,,,,,,,,,
17/01/2010 08:00,4.16,1,3.26,1,2.02,1,92.1,1,974,1,0.02,1,0.4,1,25.65,1,,10,4.99,1,-3.8,1,,,6.68,1,,10,218.96,201,,,34,1,34,1,411.03,1,,,,,,,,,,,,,,,,
17/01/2010 08:30,4.17,1,3.14,1,2.01,1,93.1,1,975,1,0.02,1,0.4,1,48.03,801,,10,4.99,1,-2.62,1,,,6,1,,10,227.11,201,,,34,1,34,1,135.4,1,,,,,,,,,,,,,,,,
17/01/2010 09:00,4.25,1,3.3,1,2.09,1,93.4,1,976,1,10.77,1,20.01,1,43.5,1,,10,4.99,1,-3.9,1,,,5.57,1,,10,228.4,201,,,32,1,34,1,222.43,1,,,,,,,,,,,,,,,,
17/01/2010 09:30,4.02,1,3.32,1,1.91,1,93.6,1,976,1,21.59,1,46.2,1,44.03,1,,10,4.97,1,-4.04,1,,,7.6,1,,10,220.93,201,,,34,1,32,1,168.77,1,,,,,,,,,,,,,,,,
17/01/2010 10:00,4.19,1,3,1,2.03,1,93.3,1,977,1,48.11,1,88.4,1,45.16,801,,10,4.97,1,-3.21,1,,,4.86,1,3.87,801,226.52,201,,,33,1,34,1,161.7,1,,,,,,,,,,,,,,,,
17/01/2010 10:30,4.71,1,3.69,1,2.64,1,90.4,1,978,1,56.57,1,114.1,1,43.54,801,,10,4.97,1,-2.9,1,,,5.53,1,4.14,801,226.12,201,,,32,1,32,1,213.93,1,,,,,,,,,,,,,,,,
17/01/2010 11:00,4.73,1,3.95,1,2.65,1,90.7,1,978,1,77.5,1,145.5,1,39.34,1,,10,4.99,1,-2.22,1,,,6.26,1,,10,213.83,201,,,20,1,32,1,1033.13,1,,,,,,,,,,,,,,,,
17/01/2010 11:30,4.9,1,4.46,1,2.75,1,91.5,1,979,1,56.79,1,125,1,4.45,1,,10,5,1,-3.23,4,,,4.54,1,,10,209.98,201,,,34,1,32,1,280.43,1,,,,,,,,,,,,,,,,
17/01/2010 12:00,5.31,1,4.99,1,3.16,1,91.9,1,979,1,89.4,1,177.2,1,13.52,1,,10,5.01,1,-2.71,1,,,4.64,1,,10,223.41,201,,,32,1,34,1,507.07,1,,,,,,,,,,,,,,,,
17/01/2010 12:30,5.38,1,5.19,1,3.21,1,91.8,1,979,1,91.2,1,182.6,1,20.13,801,,10,5.02,1,-1.93,1,,,4.99,1,,10,229.79,201,,,34,1,34,1,316.23,1,,,,,,,,,,,,,,,,
17/01/2010 13:00,5.4,1,5.41,1,3.16,1,91.7,1,980,1,83.3,1,165.4,1,21.17,1,,10,5.04,1,-3.15,1,,,7.63,1,,10,209.49,201,,,32,1,32,1,427.13,1,,,,,,,,,,,,,,,,
17/01/2010 13:30,5.77,1,5.97,1,3.65,1,90.4,1,980,1,126.6,1,237.1,1,23.12,1,,10,5.05,1,-2.02,1,,,6.38,1,,10,198.59,201,,,34,1,33,1,348.52,1,,,,,,,,,,,,,,,,
17/01/2010 14:00,6.1,1,6.34,1,3.96,1,89.1,1,980,1,144.7,1,260.7,1,31.98,1,,10,5.07,1,-2.21,1,,,3.31,1,,10,214.37,201,,,20,1,32,1,859.9,1,,,,,,,,,,,,,,,,
17/01/2010 14:30,6.1,1,5.68,1,3.88,1,88.5,1,980,1,102.3,1,187.1,1,16.91,1,,10,5.09,1,-2.15,1,,,3.61,1,,10,227.79,201,,,20,1,20,1,2045.6,1,,,,,,,,,,,,,,,,
17/01/2010 15:00,5.72,1,4.95,1,3.55,1,88.8,1,980,1,64.51,1,120.5,1,40.85,1,,10,5.09,1,-3.47,1,,,5.87,1,,10,220.23,201,,,20,1,20,1,2657.2,1,,,,,,,,,,,,,,,,
17/01/2010 15:30,5.47,1,4.59,1,3.34,1,88.6,1,980,1,50.48,1,87.6,1,42.61,1,,10,5.07,1,-4.44,1,,,9.19,1,,10,205.38,201,,,61,1,61,1,1792.32,1,,,,,,,,,,,,,,,,
17/01/2010 16:00,5.89,1,4.31,1,3.58,1,87.8,1,981,1,21.01,1,38.67,1,37.26,1,,10,5.06,1,-3.83,1,,,5.71,1,,10,194.81,201,,,61,1,52,1,565.07,1,,,,,,,,,,,,,,,,
17/01/2010 16:30,5.51,1,3.68,1,3.25,1,87.7,1,981,1,0.02,1,0.4,1,52.91,1,,10,5.03,1,-4.86,1,,,4.43,1,,10,195.74,201,,,34,1,61,1,227.87,1,,,,,,,,,,,,,,,,
17/01/2010 17:00,4.68,1,2.88,1,2.42,1,88.9,1,981,1,0.02,1,0.4,1,53.25,1,,10,5.03,1,-2.72,1,,,4.57,1,,10,199.59,201,,,20,1,20,1,3187.9,1,,,,,,,,,,,,,,,,
17/01/2010 17:30,4.8,1,2.15,1,2.53,1,87.4,1,981,1,0.02,1,0.4,1,53.1,1,,10,5.01,1,-4.32,1,,,5.18,1,,10,189.52,201,,,34,1,32,1,998.77,1,,,,,,,,,,,,,,,,
17/01/2010 18:00,4.31,1,2.54,1,2.18,1,87.9,1,981,1,0.02,1,0.4,1,52.02,1,,10,4.96,1,-9.45,1,,,4.24,1,,10,201.71,201,,,31,1,34,1,957.63,1,,,,,,,,,,,,,,,,
17/01/2010 18:30,4.03,1,2.53,1,1.95,1,89.1,1,981,1,0.02,1,0.4,1,50.21,1,,10,4.89,1,-2.85,1,,,5.17,1,,10,203.42,201,,,33,1,31,1,1243.97,1,,,,,,,,,,,,,,,,
17/01/2010 19:00,4.25,1,3.06,1,2.2,1,89.9,1,981,1,0.02,1,0.4,1,42.98,1,,10,4.89,1,-4.35,1,,,5.3,1,,10,207.1,201,,,31,1,34,1,646.77,1,,,,,,,,,,,,,,,,
17/01/2010 19:30,4.07,1,2.93,1,1.98,1,91.3,1,982,1,0.02,1,0.4,1,20.82,1,,10,4.87,1,-1.94,1,,,5.99,1,,10,207.37,201,,,20,1,31,1,1235.7,1,,,,,,,,,,,,,,,,
17/01/2010 20:00,5.13,1,3.67,1,2.97,1,90.2,1,982,1,0.02,1,0.4,1,6.04,1,,10,4.91,1,-1.95,1,,,5.01,1,,10,190.75,201,,,20,1,20,1,2758.27,1,,,,,,,,,,,,,,,,
17/01/2010 20:30,5.31,1,4.28,1,3.2,1,89.9,1,982,1,0.02,1,0.4,1,0.48,1,,10,4.92,1,-2.51,1,,,5.36,1,,10,198.31,201,,,10,1,20,1,2508.83,1,,,,,,,,,,,,,,,,
17/01/2010 21:00,5.74,1,4.78,1,3.63,1,90.3,1,982,1,0.02,1,0.4,1,7.15,1,,10,4.95,1,-1.49,1,,,2.74,1,,10,190.38,201,,,10,1,10,1,3698.93,1,,,,,,,,,,,,,,,,
17/01/2010 21:30,5.54,1,4.61,1,3.31,1,91.3,1,982,1,0.02,1,0.4,1,8.93,1,,10,4.98,1,-2.92,1,,,4.61,1,,10,199.03,201,,,61,1,61,1,7044.37,1,,,,,,,,,,,,,,,,
17/01/2010 22:00,6.23,1,5.07,1,3.97,1,90.1,1,982,1,0.02,1,0.4,1,8.65,1,,10,4.99,1,-1.84,1,,,4.26,1,,10,198.99,201,,,51,1,51,1,9118.07,1,,,,,,,,,,,,,,,,
17/01/2010 22:30,6.07,1,5.22,1,3.95,1,90.6,1,981,1,0.02,1,0.4,1,11.88,1,,10,5.01,1,-2.86,1,,,2.92,1,,10,200.59,201,,,0,1,0,1,10221.93,1,,,,,,,,,,,,,,,,
17/01/2010 23:00,5.7,1,4.84,1,3.53,1,92.1,1,981,1,0.02,1,0.4,1,5.6,1,,10,5.01,1,-3.27,1,,,6.27,1,,10,204.55,201,,,51,1,0,1,7900.17,1,,,,,,,,,,,,,,,,
17/01/2010 23:30,6.19,1,4.89,1,3.95,1,90.9,1,981,1,0.02,1,0.4,1,11.47,1,,10,5.02,1,-2.55,1,,,8.91,1,,10,198.24,201,,,10,1,51,1,8608.97,1,,,,,,,,,,,,,,,,
18/01/2010 00:00,6.39,1,5.01,1,4.12,1,90.7,1,981,1,0.02,1,0.4,1,16.45,801,,10,5.02,1,-3.37,1,,,7.97,1,,10,198.56,201,,,51,1,51,1,9528.9,1,,,,,,,,,,,,,,,,
18/01/2010 00:30,6.32,1,4.86,1,4.08,1,89.2,1,981,1,0.02,1,0.4,1,24.37,1,,10,5.02,1,-2.81,1,,,9.64,1,,10,202.59,201,,,51,1,51,1,8547.72,1,,,,,,,,,,,,,,,,
18/01/2010 01:00,5.82,1,4.89,1,3.71,1,90.8,1,981,1,0.02,1,0.4,1,3.5,801,,10,5.02,1,-3.9,1,,,10.69,1,,10,211.65,201,,,51,1,51,1,8586.87,1,,,,,,,,,,,,,,,,
18/01/2010 01:30,6.23,1,5.09,1,4.09,1,91.8,1,981,1,0.02,1,0.4,1,2.44,1,,10,5.02,1,-2.84,1,,,6.98,1,,10,204.37,201,,,51,1,51,1,8013.18,1,,,,,,,,,,,,,,,,
18/01/2010 02:00,6.46,1,5.31,1,4.38,1,91.2,1,981,1,0.02,1,0.4,1,4.14,1,,10,5.02,1,-3.43,1,,,6.06,1,,10,198.96,201,,,10,1,51,1,7366.63,1,,,,,,,,,,,,,,,,
18/01/2010 02:30,6.61,1,5.7,1,4.59,1,91.1,1,980,1,0.02,1,0.4,1,2.54,1,,10,5.02,1,-3,1,,,7.84,1,,10,202.91,201,,,10,1,10,1,8517.4,1,,,,,,,,,,,,,,,,
18/01/2010 03:00,6.33,1,5.4,1,4.24,1,91.9,1,980,1,0.02,1,0.4,1,1.13,801,,10,5.02,1,-4.15,1,,,7.57,1,,10,213.8,201,,,10,1,10,1,8332.67,1,,,,,,,,,,,,,,,,
18/01/2010 03:30,6.65,1,5.48,1,4.43,1,92.2,1,980,1,0.02,1,0.4,1,1.95,1,,10,5,1,-4.24,1,,,6.92,1,,10,215.74,201,,,10,1,10,1,9344.93,1,,,,,,,,,,,,,,,,
18/01/2010 04:00,6.6,1,5.67,1,4.49,1,92.8,1,981,1,0.02,1,0.4,1,4.17,1,,10,4.99,1,-3.45,1,,,6.86,1,,10,218.25,201,,,10,1,10,1,6199.37,1,,,,,,,,,,,,,,,,
18/01/2010 04:30,6.45,1,5.82,1,4.5,1,93.4,1,981,1,0.02,1,0.4,1,6.72,801,,10,4.98,1,-4.57,1,,,6.67,1,,10,229.67,201,,,10,1,10,1,3570.79,1,,,,,,,,,,,,,,,,
18/01/2010 05:00,5.97,1,5.26,1,3.88,1,93.8,1,982,1,0.02,1,0.4,1,12.45,1,,10,4.96,1,-3.9,1,,,7.06,1,,10,235.69,201,,,10,1,10,1,2843.2,1,,,,,,,,,,,,,,,,
18/01/2010 05:30,5.89,1,5.09,1,3.77,1,94,1,982,1,0.02,1,0.4,1,0.1,1,,10,4.95,1,-3.7,1,,,5.57,1,,10,231.94,201,,,10,1,10,1,3564.6,1,,,,,,,,,,,,,,,,
18/01/2010 06:00,6.06,1,4.82,1,3.75,1,93.9,1,983,1,0.02,1,0.4,1,6.34,1,,10,4.94,1,-4.89,1,,,5.94,1,,10,217.21,201,,,10,1,10,1,2618.87,1,,,,,,,,,,,,,,,,
18/01/2010 06:30,5.76,1,4.69,1,3.56,1,93.5,1,983,1,0.02,1,0.4,1,25.07,1,,10,4.92,1,-4.64,1,,,1.43,1,,10,227.13,201,,,34,1,34,1,1130.03,1,,,,,,,,,,,,,,,,
18/01/2010 07:00,5.61,1,4.37,1,3.44,1,93.7,1,983,1,0.02,1,0.4,1,50.21,1,,10,4.91,1,-4.24,1,,,3.69,1,,10,232.96,201,,,34,1,34,1,810.17,1,,,,,,,,,,,,,,,,
18/01/2010 07:30,5.28,1,4.06,1,3.1,1,93.9,1,984,1,0.02,1,0.4,1,27.21,1,,10,4.89,1,-4.7,1,,,5.95,1,,10,224.67,201,,,34,1,34,1,202.1,1,,,,,,,,,,,,,,,,
18/01/2010 08:00,5.48,1,4.27,1,3.3,1,94,1,984,1,0.02,1,0.4,1,22.24,1,,10,4.88,1,-4.24,1,,,4.89,1,,10,227.46,201,,,34,1,34,1,182.63,1,,,,,,,,,,,,,,,,
18/01/2010 08:30,5.33,1,4.52,1,3.2,1,94.2,1,985,1,0.02,1,0.4,1,9.74,1,,10,4.87,1,-4.02,1,,,3.53,1,,10,231.03,201,,,32,1,32,1,446.2,1,,,,,,,,,,,,,,,,
18/01/2010 09:00,5.42,1,4.39,1,3.24,1,94.5,1,985,1,8.34,1,17.56,1,14.47,1,,10,4.87,1,-4.46,1,,,4.15,1,,10,223.47,201,,,34,1,32,1,180.53,1,,,,,,,,,,,,,,,,
18/01/2010 09:30,5.53,1,4.6,1,3.38,1,94.5,1,985,1,22.11,1,46.7,1,18.53,1,,10,4.87,1,-3.7,1,,,3.31,1,,10,226.14,201,,,34,1,34,1,138.6,1,,,,,,,,,,,,,,,,
18/01/2010 10:00,5.62,1,4.59,1,3.42,1,94.2,1,986,1,48.36,1,97.4,1,30.33,1,,10,4.87,1,-3.14,1,,,3.92,1,,10,232.01,201,,,32,1,33,1,226.33,1,,,,,,,,,,,,,,,,
18/01/2010 10:30,5.82,1,4.47,1,3.76,1,91.1,1,986,1,99.9,1,181.1,1,45.64,1,,10,4.88,1,-3.66,1,,,,10,5.34,801,250.4,201,,,32,1,32,1,334.33,1,,,,,,,,,,,,,,,,
18/01/2010 11:00,6.21,1,5.49,1,4.32,1,89.3,1,987,1,133.6,1,234.4,1,56.81,1,,10,4.9,1,-2.93,1,,,,10,6.06,801,248.15,201,,,32,1,32,1,482,1,,,,,,,,,,,,,,,,
18/01/2010 11:30,6.37,1,5.89,1,4.51,1,89.1,1,987,1,157,1,271.7,1,44.26,1,,10,4.92,1,-3.38,1,,,,10,6.49,801,247.65,201,,,33,1,33,1,495.37,1,,,,,,,,,,,,,,,,
18/01/2010 12:00,6.51,1,6.08,1,4.64,1,89.1,1,987,1,174.9,1,298.8,1,30.21,1,,10,4.93,1,-2.96,1,,,,10,,10,250.3,201,,,30,1,33,1,553.37,1,,,,,,,,,,,,,,,,
18/01/2010 12:30,6.59,1,6.09,1,4.63,1,89.2,1,987,1,188.5,1,312.1,1,26.47,1,,10,4.93,1,-3.92,1,,,,10,,10,255.05,201,,,33,1,33,1,539.87,1,,,,,,,,,,,,,,,,
18/01/2010 13:00,6.74,1,6.13,1,4.73,1,88.6,1,987,1,194.3,1,314.6,1,26.84,1,,10,4.93,1,-3.91,1,,,,10,,10,255.2,201,,,30,1,33,1,944.67,1,,,,,,,,,,,,,,,,
18/01/2010 13:30,6.83,1,6.07,1,4.85,1,87.7,1,988,1,184.7,1,301,1,28.31,1,,10,4.93,1,-3.59,1,,,,10,,10,258.2,201,,,20,1,20,1,1832.67,1,,,,,,,,,,,,,,,,
18/01/2010 14:00,6.91,1,6.28,1,4.92,1,86.3,1,988,1,163.5,1,270.2,1,30.62,1,,10,4.94,1,-3.57,1,,,,10,,10,254.35,201,,,20,1,20,1,5374.83,1,,,,,,,,,,,,,,,,
18/01/2010 14:30,7.18,1,6.54,1,5.42,1,85,1,988,1,132.1,1,219.2,1,30.76,1,,10,4.94,1,-3.71,1,,,2.96,1,,10,204.58,201,,,10,1,10,1,5330.2,1,,,,,,,,,,,,,,,,
18/01/2010 15:00,7.3,1,6.31,1,5.4,1,86.3,1,988,1,97.1,1,160.9,1,34.5,1,,10,4.95,1,-3.55,1,,,1.73,1,,10,195.01,201,,,0,1,10,1,11014.47,1,,,,,,,,,,,,,,,,
18/01/2010 15:30,6.99,1,5.95,1,4.98,1,86.6,1,989,1,62.37,1,99.6,1,42.62,1,,10,4.95,1,-2.97,1,,,2.33,1,,10,212.15,201,,,0,1,0,1,10271.57,1,,,,,,,,,,,,,,,,
18/01/2010 16:00,5.3,1,4.61,1,3.19,1,89.5,1,989,1,26.47,1,44.89,1,50.59,1,,10,4.96,1,-4.75,1,,,3.16,1,,10,261.09,201,,,10,1,0,1,9530.73,1,,,,,,,,,,,,,,,,
18/01/2010 16:30,4.74,1,2.35,1,2.34,1,92,1,989,1,0.02,1,0.4,1,55.4,1,,10,4.93,1,-5.35,1,,,4,1,,10,202.29,201,,,10,1,10,1,9651.17,1,,,,,,,,,,,,,,,,
18/01/2010 17:00,3.88,1,1.77,1,1.5,1,92.6,1,990,1,0.02,1,0.4,1,54.27,1,,10,4.9,1,-5.74,1,,,3.87,1,,10,205.42,201,,,10,1,10,1,5321.57,1,,,,,,,,,,,,,,,,
18/01/2010 17:30,4.71,1,1.35,1,2.3,1,93.6,1,990,1,0.02,1,0.4,1,53.4,1,,10,4.86,1,-5.01,1,,,3.14,1,,10,178.2,201,,,10,1,10,1,4014.2,1,,,,,,,,,,,,,,,,
18/01/2010 18:00,3.76,1,0.79,1,1.42,1,93.8,1,990,1,0.02,1,0.4,1,51.28,1,,10,4.83,1,-5.45,1,,,3.14,1,,10,177.49,201,,,10,1,10,1,3863.13,1,,,,,,,,,,,,,,,,
