Conventions,G,BADC-CSV,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/08/1995 20:00,19.07,1,15.22,1,,,,,,,0.02,1,,,26.39,1,0,1,16.46,1,-7.88,1,,,0.98,1,,10,158.46,201,,,,,,,,,,,,,,,,,,,,,,,,
10/08/1995 20:30,18.72,1,17.06,1,,,,,,,0.02,1,,,41.14,1,0,1,16.03,1,-13.41,1,,,2.01,1,,10,166.91,201,,,,,,,,,,,,,,,,,,,,,,,,
10/08/1995 21:00,16.07,1,14.21,1,,,,,,,0.02,1,,,39.78,1,0,1,15.74,1,-7.71,1,,,0.45,1,,10,51.74,201,,,,,,,,,,,,,,,,,,,,,,,,
10/08/1995 21:30,16.55,1,13.81,1,,,,,,,0.02,1,,,34.89,1,0,1,15.34,1,-14.68,1,,,1.18,1,,10,142.84,201,,,,,,,,,,,,,,,,,,,,,,,,
10/08/1995 22:00,16.09,1,14.2,1,,,,,,,0.02,1,,,40.28,1,0,1,15.04,1,-10.89,1,,,0.61,1,,10,178.2,201,,,,,,,,,,,,,,,,,,,,,,,,
10/08/1995 22:30,13.93,1,12.01,1,,,,,,,0.02,1,,,34.19,1,0,1,14.79,1,-9.57,1,,,0.85,1,,10,271.81,201,,,,,,,,,,,,,,,,,,,,,,,,
10/08/1995 23:00,12.97,1,10.58,1,,,,,,,0.02,1,,,31.2,1,0,1,14.48,1,-13.75,1,,,1.24,1,,10,283.66,201,,,,,,,,,,,,,,,,,,,,,,,,
10/08/1995 23:30,13.45,1,10.33,1,,,,,,,0.02,1,,,27.28,1,0,1,14.16,1,-15.35,1,,,0.57,1,,10,311.12,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 00:00,14.27,1,11.23,1,,,,,,,0.02,1,,,28.34,1,0,1,13.8,1,-18.45,1,,,0.83,1,,10,310.83,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 00:30,14.51,1,10.08,1,,,,,,,0.02,1,,,27.2,1,0,1,13.56,1,-13.35,1,,,0.61,1,,10,246.82,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 01:00,15.08,1,10.7,1,,,,,,,0.02,1,,,26.87,1,0,1,13.24,1,-18.33,1,,,1.35,1,,10,196.53,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 01:30,13.77,1,10.78,1,,,,,,,0.02,1,,,31.96,1,0,1,13.05,1,-12.46,1,,,1.58,1,,10,217.02,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 02:00,12.57,1,9.56,1,,,,,,,0.02,1,,,26.43,1,0,1,12.85,1,-13.67,1,,,1.6,1,,10,236.74,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 02:30,13.07,1,10.29,1,,,,,,,0.02,1,,,32.97,1,0,1,12.63,1,-15.26,1,,,2.16,1,,10,220.82,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 03:00,12.89,1,9.43,1,,,,,,,0.02,1,,,27.11,1,0,1,12.58,1,-7.01,1,,,1.32,1,,10,232.43,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 03:30,13.7,1,10.09,1,,,,,,,0.02,1,,,23.6,1,0,1,12.36,1,-16.05,1,,,1.28,1,,10,205.03,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 04:00,13.8,1,11.48,1,,,,,,,0.02,1,,,34.49,1,0,1,12.23,1,-11.74,1,,,2.82,1,,10,206.94,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 04:30,12.9,1,11.07,1,,,,,,,0.02,1,,,36.23,1,0,1,12.18,1,-7.93,1,,,2.52,1,,10,209.58,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 05:00,12.72,1,10.88,1,,,,,,,7.53,1,,,27.29,1,0,1,12.16,1,-6.52,1,,,1.94,1,3.78,801,212.38,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 05:30,13.87,1,12.61,1,,,,,,,29.45,1,,,18.99,1,0,1,12.11,1,-8.07,1,,,2.94,1,4.75,801,209.48,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 06:00,15.12,1,14.32,1,,,,,,,55.91,1,,,2.57,1,0,1,12.14,1,-3.93,1,,,3.36,1,4.75,801,220.31,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 06:30,15.92,1,15.52,1,,,,,,,117.7,1,,,34.92,1,0,1,12.26,1,0.9,1,,,2.88,1,3.86,801,215,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 07:00,16.81,1,16.76,1,,,,,,,174.4,1,,,72.21,1,0,1,12.4,1,2.37,1,,,2.3,1,2.9,801,200.9,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 07:30,17.83,1,18.1,1,,,,,,,251.5,1,,,123.32,1,0,1,12.56,1,3.99,1,,,2.68,1,3.08,801,192.86,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 08:00,18.75,1,19.23,1,,,,,,,326.4,1,,,176.52,1,0,1,12.68,1,2.6,1,,,3.24,1,3.79,801,192.05,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 08:30,19.41,1,20,1,,,,,,,391.2,1,,,223.57,1,0,1,13.01,1,,10,,,3.91,1,4.66,801,162.52,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 09:00,20.03,1,20.8,1,,,,,,,465,1,,,276.89,1,0,1,13.34,1,15.26,1,,,4.57,1,5.6,801,157.53,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 09:30,20.61,1,21.58,1,,,,,,,503.9,1,,,306.21,1,0,1,13.63,1,14.42,1,,,4.08,1,4.85,801,161.89,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 10:00,21.04,1,22.02,1,,,,,,,507.7,1,,,313.28,1,0,1,14.05,1,22.44,1,,,3.92,1,4.53,801,161.09,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 10:30,21.35,1,22.43,1,,,,,,,539.2,1,,,334.49,1,0,1,14.52,1,26.56,1,,,4.03,1,4.75,801,164.72,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 11:00,21.29,1,22.26,1,,,,,,,508.9,1,,,313.16,1,0,1,14.64,1,,10,,,3.76,1,4.43,801,160.73,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 11:30,22.5,1,24.16,1,,,,,,,731,1,,,463.14,1,0,1,15.2,1,,10,,,4.29,1,4.77,801,168.71,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 12:00,23.74,1,25.24,1,,,,,,,712,1,,,446.45,1,0,1,15.73,1,34.6,1,,,5.29,1,6.16,801,159.26,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 12:30,24.63,1,26.09,1,,,,,,,724,1,,,455.6,1,0,1,16.07,1,26.63,1,,,5.29,1,6.07,801,171.66,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 13:00,25.34,1,26.83,1,,,,,,,701,1,,,438.33,1,0,1,16.43,1,29.19,1,,,4.85,1,5.59,801,188.39,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 13:30,25.64,1,27.11,1,,,,,,,697.7,1,,,435.55,1,0,1,16.76,1,28.89,1,,,5.62,1,6.54,801,194.19,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 14:00,25.8,1,27.16,1,,,,,,,653.5,1,,,403.8,1,0,1,17.06,1,28.38,1,,,4.83,1,5.68,801,171.08,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 14:30,25.95,1,26.98,1,,,,,,,557.8,1,,,340.63,1,0,1,17.03,1,,10,,,4.81,1,5.55,801,174.82,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 15:00,26.43,1,27.59,1,,,,,,,593,1,,,361.96,1,0,1,16.9,1,7.59,1,,,4.64,1,5.47,801,177.4,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 15:30,26.47,1,27.34,1,,,,,,,534.4,1,,,320.93,1,0,1,17.31,1,,10,,,5.64,1,6.41,801,195.71,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 16:00,26.36,1,27.06,1,,,,,,,472.1,1,,,277.81,1,0,1,17.3,1,,10,,,5.7,1,6.58,801,198.09,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 16:30,25.99,1,26.49,1,,,,,,,401.1,1,,,227.28,1,0,1,17.31,1,14.87,1,,,5.45,1,6.28,801,203.28,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 17:00,25.49,1,25.72,1,,,,,,,327.7,1,,,177.33,1,0,1,17.26,1,,10,,,5.4,1,6.34,801,192.19,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 17:30,25.2,1,25.2,1,,,,,,,253.6,1,,,125.29,1,0,1,17.14,1,,10,,,5.05,1,6.12,801,190.78,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 18:00,24.84,1,24.65,1,,,,,,,196.6,1,,,84.26,1,0,1,17.03,1,7.1,1,,,5.3,1,6.21,801,191.97,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 18:30,24.34,1,23.82,1,,,,,,,119.6,1,,,32.38,1,0,1,16.87,1,3.79,1,,,5.19,1,6.29,801,195.27,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 19:00,23.05,1,22.15,1,,,,,,,32.33,1,,,25.33,1,0,1,16.67,1,0.94,1,,,4.22,1,5.38,801,194.13,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 19:30,22.25,1,21.3,1,,,,,,,36.35,1,,,21.27,1,0,1,16.45,1,-1.02,1,,,3.55,1,4.8,801,197.82,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 20:00,21.42,1,20.21,1,,,,,,,0.02,1,,,31.58,1,0,1,16.25,1,-1.02,1,,,2.72,1,4.12,801,189.02,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 20:30,21.16,1,20.06,1,,,,,,,0.02,1,,,37.36,1,0,1,16.02,1,-3.55,1,,,2.87,1,4.32,801,174.72,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 21:00,20.84,1,19.5,1,,,,,,,0.02,1,,,39.05,1,0,1,15.84,1,-1.94,1,,,2.58,1,3.91,801,169.38,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 21:30,18.71,1,16.92,1,,,,,,,0.02,1,,,25.82,1,0,1,15.63,1,-4.36,1,,,2.1,1,3.67,801,198.43,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 22:00,19.51,1,18.24,1,,,,,,,0.02,1,,,19.98,1,0,1,15.44,1,-4.22,1,,,2.26,1,3.59,801,198.31,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 22:30,19.17,1,17.36,1,,,,,,,0.02,1,,,30.33,1,0,1,15.3,1,-2.49,1,,,2.03,1,4.11,801,200.03,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 23:00,17.99,1,16.53,1,,,,,,,0.02,1,,,33.34,1,0,1,15.13,1,-4.68,1,,,1.95,1,3.34,801,201.34,201,,,,,,,,,,,,,,,,,,,,,,,,
11/08/1995 23:30,18.39,1,17.19,1,,,,,,,0.02,1,,,35.82,1,0,1,14.98,1,-4.27,1,,,1.5,1,2.52,801,186.4,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 00:00,15.74,1,14.23,1,,,,,,,0.02,1,,,27.91,1,0,1,14.83,1,-4.8,1,,,2.09,1,3.69,801,231.37,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 00:30,17.19,1,16.27,1,,,,,,,0.02,1,,,36.91,1,0,1,14.68,1,-5.33,1,,,3.6,1,4.91,801,211.51,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 01:00,16.11,1,15.28,1,,,,,,,0.02,1,,,37.79,1,0,1,14.61,1,-1.73,1,,,3.46,1,4.83,801,219.83,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 01:30,16.29,1,15.47,1,,,,,,,0.02,1,,,43.44,1,0,1,14.53,1,-2.56,1,,,4.08,1,5.38,801,210.66,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 02:00,16.46,1,15.77,1,,,,,,,0.02,1,,,41.9,1,0,1,14.49,1,-0.73,1,,,4.22,1,5.43,801,205.65,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 02:30,15.95,1,15.21,1,,,,,,,0.02,1,,,45.29,1,0,1,14.44,1,-1.39,1,,,3.53,1,4.76,801,197.66,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 03:00,15.4,1,14.78,1,,,,,,,0.02,1,,,41.25,1,0,1,14.39,1,-1.49,1,,,3.73,1,4.94,801,208.12,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 03:30,15.57,1,14.98,1,,,,,,,0.02,1,,,35.95,1,0,1,14.34,1,-1.58,1,,,3.15,1,4.28,801,199.21,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 04:00,15.73,1,15.16,1,,,,,,,0.02,1,,,22.82,1,0,1,14.29,1,-1.7,1,,,2.21,1,3.45,801,186.79,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 04:30,15.82,1,15.39,1,,,,,,,0.02,1,,,12.19,1,0,1,14.25,1,-1.26,1,,,2.49,1,3.44,801,200.13,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 05:00,16.03,1,15.72,1,,,,,,,3.827,1,,,5.03,1,0,1,14.26,1,1.25,1,,,2.62,1,3.5,801,195.63,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 05:30,16.23,1,15.91,1,,,,,,,15.67,1,,,1.74,1,0,1,14.3,1,2.84,1,,,2.35,1,3.25,801,192.9,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 06:00,16.3,1,16.08,1,,,,,,,34.85,1,,,11.34,1,0,1,14.33,1,2.46,1,,,2.2,1,2.93,801,208.63,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 06:30,16.98,1,17.07,1,,,,,,,92.2,1,,,52.57,1,0,1,14.39,1,4.19,1,,,2.78,1,3.39,801,210.79,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 07:00,17.73,1,18.08,1,,,,,,,154,1,,,94.23,1,0,1,14.52,1,,10,,,3.85,1,4.6,801,215.43,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 07:30,18.3,1,18.58,1,,,,,,,116.6,1,,,73.94,1,0,1,14.72,1,,10,,,3.17,1,3.79,801,208.47,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 08:00,19.12,1,19.6,1,,,,,,,218.6,1,,,140.59,1,0,1,14.81,1,,10,,,4.89,1,5.72,801,205.66,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 08:30,19.24,1,19.91,1,,,,,,,302.6,1,,,193.09,1,0,1,15.11,1,,10,,,5.17,1,6.03,801,195.31,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 09:00,18.34,1,18.52,1,,,,,,,94,1,,,58.85,1,0,1,15.32,1,,10,,,3.77,1,4.38,801,177.22,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 09:30,17.88,1,17.98,1,,,,,,,54.49,1,,,35.07,1,0,1,15.37,1,,10,,,3.27,1,3.83,801,173.58,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 10:00,18.17,1,18.44,1,,,,,,,108.8,1,,,73.74,1,0,1,15.4,1,6.64,1,,,4.4,1,5.27,801,190.78,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 10:30,18.83,1,19.5,1,,,,,,,278.1,1,,,186.83,1,0,1,15.46,1,,10,,,5.15,1,6.04,801,190.7,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 11:00,19.14,1,19.66,1,,,,,,,264,1,,,172.23,1,0,1,15.66,1,,10,,,6.01,1,7.04,801,194.68,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 11:30,19.44,1,20.05,1,,,,,,,306.5,1,,,199,1,0,1,15.72,1,,10,,,5.35,1,6.19,801,194.95,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 12:00,20.1,1,21,1,,,,,,,455.8,1,,,302.61,801,0,1,15.88,1,,10,,,6.94,1,8,801,196.65,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 12:30,19.76,1,20.13,1,,,,,,,224.7,1,,,145.8,801,0,1,16.11,1,,10,,,6.41,1,7.51,801,213.1,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 13:00,19.67,1,20.18,1,,,,,,,319.1,1,,,213.72,801,0,1,16.07,1,,10,,,7.25,1,8.42,801,211.28,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 13:30,18.98,1,19.05,1,,,,,,,156.6,1,,,100.02,801,0,1,16.09,1,,10,,,6.64,1,7.67,801,214.43,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 14:00,18.82,1,19.01,1,,,,,,,218.8,1,,,139.31,801,0,1,15.99,1,,10,,,6.49,1,7.43,801,211.17,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 14:30,19.03,1,19.38,1,,,,,,,280.5,1,,,181.04,801,0,1,15.96,1,6.17,1,,,7.41,1,8.49,801,215.68,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 15:00,18.81,1,19,1,,,,,,,209.6,1,,,135.6,801,0,1,15.98,1,8.49,1,,,7.51,1,8.83,801,215.09,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 15:30,17.54,1,17.29,1,,,,,,,58.63,1,,,33.76,801,0,1,15.87,1,1.69,1,,,7.07,1,8.41,801,218.12,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 16:00,17.15,1,17.06,1,,,,,,,47.55,1,,,28.56,801,0,1,15.75,1,0.86,1,,,6.7,1,7.89,801,218.14,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 16:30,15.91,1,15.91,1,,,,,,,45.23,1,,,26.56,801,0,1,15.59,1,-1.72,1,,,7.93,1,9.38,801,221.37,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 17:00,15.44,1,15.56,1,,,,,,,60.77,1,,,37.05,1,0,1,15.48,1,0.23,1,,,6.16,1,7.31,801,215.75,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 17:30,15.18,1,15.3,1,,,,,,,61.84,1,,,32,1,0,1,15.39,1,0.69,1,,,5,1,5.96,801,212.65,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 18:00,15.43,1,15.36,1,,,,,,,62.19,1,,,20.28,1,0,1,15.32,1,1.23,1,,,4.18,1,5.1,801,208.53,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 18:30,15.47,1,15.26,1,,,,,,,48.61,1,,,10.57,1,0,1,15.25,1,0.86,1,,,2.91,1,3.64,801,203.64,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 19:00,15.32,1,15.13,1,,,,,,,39.06,1,,,8.07,1,0,1,15.15,1,-1,1,,,2.87,1,3.6,801,199.28,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 19:30,15.18,1,14.87,1,,,,,,,8.87,1,,,1.14,1,0.2,1,15.08,1,0.23,1,,,3,1,3.76,801,200.01,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 20:00,13.56,1,13.34,1,,,,,,,0.02,1,,,2.52,1,2.22,1,15.01,1,-0.08,1,,,3.19,1,3.95,801,245.14,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 20:30,13.43,1,13.02,1,,,,,,,0.02,1,,,7.42,1,0,1,14.91,1,-1.91,1,,,3.1,1,3.76,801,209.96,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 21:00,13.71,1,13.4,1,,,,,,,0.02,1,,,17.45,1,0,1,14.79,1,-3.27,1,,,3.96,1,4.77,801,217.79,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 21:30,13.77,1,13.43,1,,,,,,,0.02,1,,,15.89,1,0,1,14.68,1,-3.13,1,,,4,1,4.86,801,216.38,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 22:00,13.35,1,12.89,1,,,,,,,0.02,1,,,33.13,1,0,1,14.6,1,-1.95,1,,,4.24,1,5.16,801,220.31,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 22:30,12.74,1,12.21,1,,,,,,,0.02,1,,,25.79,1,0,1,14.48,1,-4.32,1,,,3.6,1,4.48,801,228.02,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 23:00,12.25,1,11.59,1,,,,,,,0.02,1,,,33.01,1,0,1,14.35,1,-5.18,1,,,3.44,1,4.41,801,221.32,201,,,,,,,,,,,,,,,,,,,,,,,,
12/08/1995 23:30,11.4,1,10.69,1,,,,,,,0.02,1,,,27.1,1,0,1,14.21,1,-6.09,1,,,3.13,1,4.13,801,231.06,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 00:00,11.09,1,10.44,1,,,,,,,0.02,1,,,21.38,1,0,1,14.04,1,-8.06,1,,,3.2,1,4.22,801,213.34,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 00:30,11.2,1,10.55,1,,,,,,,0.02,1,,,18.47,1,0,1,13.86,1,-9.05,1,,,3.7,1,4.76,801,224.77,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 01:00,11.31,1,10.77,1,,,,,,,0.02,1,,,18.51,1,0,1,13.72,1,-7.48,1,,,4.7,1,,10,240.55,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 01:30,11.57,1,10.99,1,,,,,,,0.02,1,,,19.75,1,0,1,13.61,1,-6.37,1,,,4.59,1,5.63,801,233.97,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 02:00,10.87,1,10.21,1,,,,,,,0.02,1,,,19.32,1,0.2,1,13.52,1,-5.68,1,,,3.43,1,4.43,801,221.52,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 02:30,11.05,1,10.4,1,,,,,,,0.02,1,,,19.6,1,0,1,13.41,1,-7.01,1,,,3.58,1,4.63,801,224.39,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 03:00,10.45,1,9.89,1,,,,,,,0.02,1,,,16.56,1,0,1,13.29,1,-7.8,1,,,3.75,1,4.88,801,212.31,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 03:30,10.8,1,10.5,1,,,,,,,0.02,1,,,8.69,1,0,1,13.18,1,-7.55,1,,,3.84,1,4.77,801,221.32,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 04:00,11.18,1,10.83,1,,,,,,,0.02,1,,,15.85,1,0,1,13.14,1,-4.18,1,,,3.59,1,4.46,801,215.72,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 04:30,11.65,1,11.39,1,,,,,,,0.02,1,,,6.13,1,0,1,13.1,1,-4.32,1,,,3.82,1,4.66,801,226.03,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 05:00,11.81,1,11.52,1,,,,,,,5.594,1,,,13.28,1,0,1,13.1,1,-2.33,4,,,4.2,1,5.04,801,217.28,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 05:30,11.93,1,11.72,1,,,,,,,13.83,1,,,0.92,1,0,1,13.09,1,-2.84,1,,,3.62,1,4.34,801,232.43,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 06:00,12.44,1,12.41,1,,,,,,,51.94,1,,,21.94,1,0,1,13.1,1,-1.75,1,,,4.06,1,4.69,801,233.56,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 06:30,13.19,1,13.29,1,,,,,,,134.1,1,,,60.11,1,0,1,13.13,1,-0.57,1,,,5.18,1,5.97,801,241.26,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 07:00,13.72,1,14.07,1,,,,,,,219.3,1,,,115.2,1,0,1,13.17,1,0.19,1,,,5.43,1,6.22,801,239.75,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 07:30,13.99,1,14.31,1,,,,,,,246.8,1,,,136.88,801,0,1,13.26,1,3.07,1,,,6.7,1,7.86,801,242.3,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 08:00,14.63,1,15.05,1,,,,,,,284.4,1,,,179.07,1,0,1,13.33,1,2.41,1,,,6.3,1,7.37,801,246.03,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 08:30,15.06,1,15.72,1,,,,,,,349.8,1,,,225.19,1,0,1,13.49,1,7.37,1,,,5.8,1,6.73,801,239.99,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 09:00,15.39,1,16.25,1,,,,,,,412.3,1,,,270.05,801,0,1,13.75,1,,10,,,6.55,1,7.59,801,242.95,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 09:30,15.72,1,16.81,1,,,,,,,494.2,1,,,328,801,0,1,14,1,12.84,1,,,6.66,1,7.72,801,245.08,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 10:00,15.63,1,16.26,1,,,,,,,297.9,1,,,205.37,1,0,1,14.22,1,,10,,,5.7,1,6.65,801,251.18,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 10:30,16.36,1,18.11,1,,,,,,,579.2,1,,,389.31,801,0,1,14.05,1,,10,,,6.56,1,7.64,801,246.6,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 11:00,16.93,1,18.51,1,,,,,,,692.8,1,,,462.67,801,0,1,14.14,1,,10,,,7.01,1,8.06,801,247,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 11:30,17.21,1,18.98,1,,,,,,,718,1,,,481.8,801,0,1,14.28,1,,10,,,6.46,1,7.43,801,237.52,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 12:00,16.68,1,17.4,1,,,,,,,345.2,1,,,231.22,1,0,1,14.72,1,,10,,,6.05,1,6.96,801,259.84,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 12:30,17.24,1,18.38,1,,,,,,,504,1,,,337.62,1,0,1,14.87,1,,10,,,5.8,1,6.76,801,246.74,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 13:00,15.12,1,15.72,1,,,,,,,247.4,1,,,163.3,801,0,1,15.02,1,,10,,,6.49,1,7.55,801,262.48,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 13:30,13.86,1,13.9,1,,,,,,,205.6,1,,,142.33,1,0.2,1,15.06,1,,10,,,5.71,1,6.72,801,257.02,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 14:00,15.46,1,16.45,1,,,,,,,437.5,1,,,290.91,1,0,1,15.07,1,,10,,,5.99,1,6.96,801,239.72,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 14:30,16.68,1,18.33,1,,,,,,,532.4,1,,,350.6,801,0,1,15.13,1,,10,,,7.06,1,8.16,801,249,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 15:00,16.78,1,17.89,1,,,,,,,447.9,1,,,293.23,801,0,1,15.11,1,,10,,,7.58,1,8.77,801,256.09,201,,,,,,,,,,,,,,,,,,,,,,,,
13/08/1995 15:30,17.33,1,18.53,1,,,,,,,529.8,1,,,345.73,801,0,1,15.23,1,,10,,,7.09,1,8.19,801,259.76,201,,,,,,,,,,,,,,,,,,,,,,,,
