227,356,1008,0,1,3.884,92.3,13.12,-11.15,.017
227,356,1009,0,1,2.953,84.8,15.05,-11.34,-.033
227,356,1010,0,1,4.746,78.4,12.82,-11.74,-.028
227,356,1011,0,1,3.932,84.4,17.32,-11.55,-.028
227,356,1012,0,1,3.427,94.1,16.09,-11.66,-.028
227,356,1013,0,1,3.748,77,13.38,-11.45,-.017
227,356,1014,0,1,4.57,66.23,11.35,-11.72,-.017
120,356,1015,4.34,81.9,16.23,9.02,-11.37,-38.11,94.4,10.31,-.028,13.12,0,6.013,6.051,11.39,58.03,42,90.4,17.31
227,356,1015,0,1,4.562,77.4,17.19,-11.11,-.033
227,356,1016,0,1,4.153,88.9,12.62,-11.57,.033
227,356,1017,0,1,3.338,85,11.08,-11.86,.022
227,356,1018,0,1,2.536,101,14.92,-11.2,-.05
227,356,1019,0,1,4.009,80.3,13.4,-10.79,0
227,356,1020,0,1,3.975,93,14.85,-11.91,-.022
227,356,1021,0,1,3.412,85.2,14.77,-11.65,.083
227,356,1022,0,1,4.396,78.9,14.93,-11.53,.028
227,356,1023,0,1,4.161,83.1,16.47,-11.94,-.072
227,356,1024,0,1,3.421,80.2,14.85,-11.94,-.017
227,356,1025,0,1,4.549,74.6,12.62,-11.81,-.011
227,356,1026,0,1,4.03,84.4,14.02,-12.05,-.033
227,356,1027,0,1,3.783,93.2,17.71,-11.59,-.028
227,356,1028,0,1,4.62,72.8,13.66,-11.8,.011
227,356,1029,0,1,4.095,69.92,10.21,-11.15,.044
120,356,1030,3.917,83.2,16.11,9.62,-11.64,-38.15,94.3,20.59,7.33,13.11,0,6.009,6.051,11.59,58.04,42,90.4,30.55
227,356,1030,0,1,4.273,78.8,11.84,-11.81,.022
227,356,1031,0,1,3.338,83.1,12.71,-11.49,.028
227,356,1032,0,1,3.252,94.5,15.82,-11.39,-.006
227,356,1033,0,1,2.982,89.8,15.59,-11.43,0
227,356,1034,0,1,4.474,91.8,18.79,-11.65,-.028
227,356,1035,0,1,3.729,76.2,14.19,-11.72,-.011
227,356,1036,0,1,4.687,69.72,10.62,-11.66,-.028
227,356,1037,0,1,4.102,83.4,17.12,-11.25,-.022
227,356,1038,0,1,3.139,81.3,16.34,-11.8,-.011
227,356,1039,0,1,3.183,83.4,15.28,-11.48,0
227,356,1040,0,1,3.178,93,16.16,-10.98,-.011
227,356,1041,0,1,3.051,102.4,19.13,-11.3,-.022
227,356,1042,0,1,2.426,96.4,17.74,-11.55,-.006
227,356,1043,0,1,2.402,81.9,17.78,-11.76,-.011
227,356,1044,0,1,2.483,94.6,29.87,-11.43,-.022
120,356,1045,3.204,86.9,20.06,9.71,-11.49,-38.09,94.5,51.33,32.71,13.12,0,6.015,6.054,11.69,58.03,42,90.4,72.1
227,356,1045,0,1,1.633,83,28.1,-11.42,.017
227,356,1046,0,1,2.018,80.6,22.75,-11.38,.017
227,356,1047,0,1,2.497,99.5,17.2,-12.01,-.006
227,356,1048,0,1,2.504,77.5,15.47,-11.53,.006
227,356,1049,0,1,3.955,72.1,20.82,-11.78,-.006
227,356,1050,0,1,3.419,66.18,14.83,-11.4,-.022
227,356,1051,0,1,3.618,71,13.42,-11.09,0
227,356,1052,0,1,5.149,76,17.16,-11.25,-.022
227,356,1053,0,1,3.81,88.6,16.92,-11.31,.006
227,356,1054,0,1,3.828,75.7,11,-11.39,0
227,356,1055,0,1,2.331,99.7,13.54,-11.18,-.061
227,356,1056,0,1,1.919,75.7,17.14,-11.47,-.05
227,356,1057,0,1,2.653,82.7,21.87,-11.13,-.022
227,356,1058,0,1,3.786,84.7,12.06,-11.67,-.05
227,356,1059,0,1,3,85.2,13.34,-11.67,-.033
120,356,1100,3.255,80.3,18.94,9.44,-11.44,-37.84,94.4,66.66,39.5,13.11,0,6.036,6.068,11.77,58.04,42,90.4,98.6
227,356,1100,0,1,4.335,69.8,11.79,-11.42,-.017
227,356,1101,0,1,2.985,84.6,15.88,-11.09,-.017
227,356,1102,0,1,3.501,83,19.28,-11.25,-.039
227,356,1103,0,1,3.398,81.7,19.15,-11.44,.011
227,356,1104,0,1,3.77,74,13.7,-11.08,-.006
227,356,1105,0,1,3.663,83,15.17,-11.96,.006
227,356,1106,0,1,2.554,98.5,17.49,-11.3,.006
227,356,1107,0,1,2.851,92.6,21.57,-11.08,-.017
227,356,1108,0,1,3.182,84,16.22,-11.08,0
227,356,1109,0,1,2.53,90.1,14.86,-11.15,-.017
227,356,1110,0,1,3.156,101.9,14.74,-11.46,-.006
227,356,1111,0,1,2.8,81.6,15.4,-11.48,.033
227,356,1112,0,1,3.446,105.8,13.92,-11.55,-.033
227,356,1113,0,1,3.094,98,19.1,-11.16,-.006
227,356,1114,0,1,3.703,99.3,15.7,-11.33,-.028
120,356,1115,3.238,91.6,19.78,9.03,-11.34,-37.78,94.4,41.58,22.56,13.11,0,6.036,6.07,12.12,58.04,42,90.4,65.22
227,356,1115,0,1,3.93,115.4,13.02,-11.68,-.017
227,356,1116,0,1,2.668,89.3,12.97,-10.81,.006
227,356,1117,0,1,1.837,97.1,14.66,-11.13,-.017
227,356,1118,0,1,2.053,74.8,14.45,-11.86,0
227,356,1119,0,1,2.174,74.4,14.94,-11.53,.006
227,356,1120,0,1,2.179,74.1,15.29,-11.59,-.011
227,356,1121,0,1,1.846,85.1,21.56,-11.96,0
227,356,1122,0,1,2.885,86.7,16.45,-11.03,-.006
227,356,1123,0,1,2.763,96.3,14.7,-11.7,.028
227,356,1124,0,1,3.136,95.2,15.33,-11.05,.006
227,356,1125,0,1,3.007,85.8,13.4,-11.43,-.039
227,356,1126,0,1,2.607,74.4,14.74,-10.92,-.011
227,356,1127,0,1,2.492,83.4,20.49,-10.84,-.028
227,356,1128,0,1,2.705,83.8,15.78,-11.94,.022
227,356,1129,0,1,2.565,96.7,14.74,-11.15,-.017
120,356,1130,2.496,86.1,17.77,9.21,-11.36,-37.78,94.3,30.96,20.26,13.11,0,6.058,6.087,12.38,58.03,42,90.4,49.63
227,356,1130,0,1,2.522,94.3,13.1,-11.5,.083
227,356,1131,0,1,1.945,91.4,22.7,-12.03,.017
227,356,1132,0,1,2.871,92,19.83,-11.18,.022
227,356,1133,0,1,2.925,74.3,15.29,-11.07,-.017
227,356,1134,0,1,3.214,89.2,15.04,-11.43,.044
227,356,1135,0,1,2.354,83.2,12.93,-10.92,-.138
227,356,1136,0,1,2.354,89.4,18.77,-11.29,-.028
227,356,1137,0,1,2.676,86.8,14.63,-11.03,-.044
227,356,1138,0,1,3.724,87.7,11.1,-11.33,-.011
227,356,1139,0,1,3.128,93.1,9.78,-11.05,0
227,356,1140,0,1,2.873,91.7,11.85,-10.84,-.033
227,356,1141,0,1,3.067,103.3,14.19,-11.19,.061
227,356,1142,0,1,2.269,100.7,11.53,-11.33,-.055
227,356,1143,0,1,2.362,92.1,14.57,-11.45,.006
227,356,1144,0,1,2.126,92.6,14.2,-11.11,-.006
120,356,1145,2.699,90.6,16.31,9.68,-11.23,-37.82,94.3,37.52,24.07,13.11,0,6.067,6.094,12.61,58.03,42,90.4,59.83
227,356,1145,0,1,2.597,91.9,12.98,-11.14,.011
227,356,1146,0,1,3.061,88,14.11,-11.16,-.044
227,356,1147,0,1,2.182,77.6,10.9,-10.83,0
227,356,1148,0,1,1.842,81.7,15.64,-10.77,-.022
227,356,1149,0,1,1.883,95.3,13.64,-10.98,.05
227,356,1150,0,1,1.778,84.6,15.08,-10.94,.028
227,356,1151,0,1,1.458,89.3,21.3,-11.56,.11
227,356,1152,0,1,1.485,109.4,13.31,-10.48,.028
227,356,1153,0,1,1.487,104.7,15.92,-11.3,.072
227,356,1154,0,1,1.32,119.5,9.7,-10.84,-.083
227,356,1155,0,1,1.359,116,13.92,-11.04,.039
227,356,1156,0,1,.869,96.3,20.24,-10.69,-.077
227,356,1157,0,1,1.626,85.5,19.04,-10.62,.028
227,356,1158,0,1,2.342,65.87,12.3,-11.22,-.022
227,356,1159,0,1,2.691,123.7,18.24,-10.93,.028
120,356,1200,1.867,97.4,23.29,9.93,-10.93,-37.77,94.2,34.16,21.81,13.11,0,6.081,6.107,12.91,58.02,42,90.4,51.78
227,356,1200,0,1,2.628,123.8,14.78,-10.55,0
227,356,1201,0,1,3.7,123.9,10.73,-11.46,-.017
227,356,1202,0,1,2.791,121.3,11.52,-10.66,0
227,356,1203,0,1,2.3,137,13.46,-10.5,-.028
227,356,1204,0,1,2.398,123.4,10.35,-11.09,.006
227,356,1205,0,1,3.508,101.9,12.43,-10.73,-.006
227,356,1206,0,1,2.899,126.1,11.4,-10.99,.006
227,356,1207,0,1,3.817,135.8,13.57,-10.54,-.017
227,356,1208,0,1,3.51,137.3,10.71,-10.59,-.017
227,356,1209,0,1,2.363,146.6,6.942,-10.35,-.011
227,356,1210,0,1,2.354,140,6.951,-10.26,-.006
227,356,1211,0,1,2.233,138.1,10.46,-11.07,-.017
227,356,1212,0,1,2.378,148.6,5.509,-10.53,-.017
227,356,1213,0,1,1.424,141.9,10.44,-10.47,-.022
227,356,1214,0,1,.984,141.3,11.36,-10.99,.006
120,356,1215,2.548,133,15.66,9.71,-10.7,-37.75,92.5,57.5,39.12,13.11,0,6.099,6.123,13.26,58.02,42,90.4,82.1
227,356,1215,0,1,1.564,130.4,9.45,-10.34,0
227,356,1216,0,1,1.402,134.5,23.42,-9.94,-.022
227,356,1217,0,1,1.153,146.2,26.93,-9.65,.011
227,356,1218,0,1,2.038,146.6,18.67,-9.99,-.006
227,356,1219,0,1,1.689,125.5,25.3,-9.86,.006
227,356,1220,0,1,2.784,152.1,7.65,-11.17,-.022
227,356,1221,0,1,2.294,137.5,11.47,-10.66,.006
227,356,1222,0,1,2.443,109.8,16.08,-10.54,-.017
227,356,1223,0,1,2.444,114.2,17.79,-10.4,-.017
227,356,1224,0,1,2.071,123.3,15.45,-10.55,0
227,356,1225,0,1,2.747,119.8,16.43,-10.32,-.028
227,356,1226,0,1,3.865,124.7,14.84,-10.75,0
227,356,1227,0,1,3.788,134.1,11.4,-10.72,-.028
227,356,1228,0,1,4.067,134.1,10.12,-10.05,.017
227,356,1229,0,1,3.393,133.4,10.76,-10.05,-.072
120,356,1230,2.662,131.1,20.13,10.05,-10.35,-37.53,91.1,73.4,50.59,13.1,0,6.106,6.132,13.63,58.02,42,90.4,112.7
227,356,1230,0,1,3.749,130.6,7.91,-10.66,.044
227,356,1231,0,1,3.26,133,12.54,-10.11,-.028
227,356,1232,0,1,3.392,144.1,7.36,-10.08,0
227,356,1233,0,1,3.408,146.9,5.789,-10.23,-.028
227,356,1234,0,1,3.325,147.7,5.221,-10.52,-.017
227,356,1235,0,1,3.362,155.8,10.5,-10.4,.006
227,356,1236,0,1,3.778,153.4,7.47,-9.68,-.039
227,356,1237,0,1,3.874,152,6.179,-10.25,.011
227,356,1238,0,1,4.146,151.6,7.16,-10.13,-.011
227,356,1239,0,1,4.023,154.1,8.68,-10.5,-.028
227,356,1240,0,1,3.439,163.9,8.62,-10.04,.028
227,356,1241,0,1,3.518,156.2,9.17,-9.99,-.105
227,356,1242,0,1,3.818,153.2,8.41,-10.04,.022
227,356,1243,0,1,4.744,149.2,6.749,-9.82,.028
227,356,1244,0,1,4.775,142.1,6.194,-10.46,.143
120,356,1245,3.812,149.6,10.78,10.21,-10.23,-37.31,89.5,72.7,50.19,13.1,0,6.129,6.151,15.48,58.02,42,90.4,110
227,356,1245,0,1,4.317,140.8,6.789,-11.17,-.127
227,356,1246,0,1,2.844,136.8,7.24,-10.2,.033
227,356,1247,0,1,2.394,132.3,10.76,-9.88,-.077
227,356,1248,0,1,1.63,135.7,11.74,-10.77,-.121
227,356,1249,0,1,1.026,138.2,13.02,-10.27,-.006
227,356,1250,0,1,1.479,139,15.22,-10.52,.066
227,356,1251,0,1,1.46,125.2,36.98,-9.86,-.11
227,356,1252,0,1,2.108,110.8,25.73,-9.55,.094
227,356,1253,0,1,1.971,91.3,29.83,-10.5,-.127
227,356,1254,0,1,1.393,98.7,14.5,-10.36,-.121
227,356,1255,0,1,1.671,91.1,19,-9.63,.11
227,356,1256,0,1,2.114,67.75,17.62,-10.38,-.028
227,356,1257,0,1,1.3,71.6,18.39,-10,-.143
227,356,1258,0,1,1.936,63.59,17.22,-10.87,.099
227,356,1259,0,1,2.006,82.1,15.5,-9.85,-.033
120,356,1300,1.804,106.4,33,10.09,-10.21,-37.21,88.4,82.4,54.8,13.1,0,6.121,6.152,17.54,58,42,90.4,116.7
227,356,1300,0,1,1.733,107.8,14.73,-10.57,-.017
